id,sex,bdate,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,life_main,people_main,last_seen,occupation_type,career_start,career_end,result
59330,2,31.3,0,1.0,351.0,2019.0,Distance Learning,4.0,Alumnus (Bachelor's),Українська,0,2,2020-03-27 20:52:55,university,False,False,1
84696,1,27.4.1989,1,1.0,8939.0,2013.0,Full-time,0.0,Alumnus (Master's),Українська;English;Français;Español,6,2,2020-06-06 03:43:34,work,2007,False,1
53733,2,29.7,1,1.0,11.0,2010.0,Distance Learning,0.0,Student (Specialist),False,False,False,2020-03-07 19:24:04,university,False,False,0
1468,1,12.12.1985,0,1.0,2583.0,2009.0,Distance Learning,0.0,Alumnus (Specialist),Українська,1,2,2020-10-22 15:48:26,work,2009,False,1
72036,1,19.10,0,1.0,209.0,2006.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-07-18 07:16:04,work,False,False,1
55535,2,18.8.1990,0,1.0,213.0,2013.0,Full-time,0.0,Alumnus (Specialist),False,False,False,2020-11-26 00:59:34,university,False,False,1
10901,1,6.11.1994,0,1.0,660.0,0.0,Full-time,7.0,Student (Bachelor's),English,1,6,2020-05-03 18:44:20,university,False,False,1
47417,1,10.11.1974,0,1.0,339.0,2010.0,Distance Learning,4.0,Alumnus (Specialist),Українська,1,2,2020-08-02 17:58:09,university,1993,2008,1
62634,1,14.6,0,1.0,171.0,2015.0,,0.0,Alumnus (Specialist),False,0,0,2020-01-10 12:43:49,university,2005,2010,0
60402,2,9.6,0,1.0,0.0,2011.0,Distance Learning,0.0,Alumnus (Bachelor's),False,0,0,2020-06-26 13:58:25,university,False,False,1
15634,2,3.2.1983,1,0.0,43.0,2006.0,Full-time,4.0,Alumnus (Bachelor's),False,False,False,2020-11-13 14:10:47,university,False,False,1
74212,2,26.4.1992,1,1.0,110.0,2015.0,Full-time,0.0,Student (Specialist),Українська,False,False,2020-03-25 22:57:20,university,False,False,0
22020,2,7.10.1961,0,1.0,53.0,1988.0,Full-time,0.0,PhD,Українська,0,0,2020-12-06 13:43:00,university,False,False,0
12264,1,3.6.1959,1,1.0,26.0,1999.0,Distance Learning,0.0,Alumnus (Specialist),False,False,False,2020-09-13 07:41:33,university,False,False,1
89157,1,,1,1.0,966.0,2009.0,Distance Learning,0.0,Student (Bachelor's),Українська,6,6,2020-05-05 15:32:33,university,False,False,1
93985,2,13.1.1996,0,1.0,4216.0,2023.0,Distance Learning,6.0,Student (Bachelor's),Українська;English,6,5,2020-10-26 04:28:30,university,False,False,1
88352,1,,1,1.0,57.0,2000.0,Full-time,1.0,Alumnus (Specialist),Українська,False,False,2020-02-18 18:58:16,work,2010,False,1
88582,2,13.9.1987,0,1.0,137.0,2016.0,Distance Learning,4.0,Alumnus (Bachelor's),Українська,0,5,2020-03-18 18:19:03,work,2008,False,0
15006,2,5.2.1982,0,1.0,965.0,2007.0,Full-time,4.0,Alumnus (Specialist),Українська,6,2,2020-01-29 12:13:15,work,2001,False,1
62966,2,7.7.1986,0,1.0,386.0,2008.0,Full-time,1.0,Alumnus (Specialist),Українська;Русский;English,1,2,2020-04-25 18:11:03,work,2008,False,1
15193,1,24.8,1,1.0,195.0,2010.0,Distance Learning,6.0,Student (Bachelor's),False,4,4,2020-07-01 11:17:40,university,False,False,1
38259,1,4.5.1991,1,1.0,257.0,2013.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-03-16 02:56:47,work,2013,False,1
50792,2,12.2.1989,1,1.0,204.0,2014.0,Distance Learning,4.0,Student (Specialist),Українська,False,False,2020-02-22 11:03:20,university,False,False,0
17042,2,14.3.1986,1,1.0,159.0,2008.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,2020-10-31 11:02:22,university,False,False,1
96974,2,18.7.1997,1,0.0,2.0,1945.0,Full-time,6.0,PhD,Українська,3,5,2020-04-23 23:28:58,,False,False,0
7539,1,27.8,1,1.0,1342.0,2014.0,Distance Learning,4.0,Student (Bachelor's),Українська,6,2,2020-05-22 14:55:44,university,False,False,1
77153,2,1.9.1989,1,1.0,395.0,0.0,,0.0,Alumnus (Master's),Українська,0,2,2020-03-13 16:43:50,,2008,2014,0
95207,1,13.11,0,1.0,112.0,2012.0,,0.0,Student (Specialist),False,0,0,2020-08-14 16:13:13,university,False,False,1
90289,2,27.3,0,1.0,17473.0,2015.0,,0.0,Alumnus (Bachelor's),Українська;English;Deutsch,False,False,2020-04-12 17:04:50,university,False,False,1
83254,2,,1,1.0,150.0,2012.0,Full-time,1.0,Student (Specialist),Українська;Русский,0,0,2020-02-13 08:46:19,work,2009,False,0
49721,1,8.3,1,1.0,332.0,2002.0,Distance Learning,1.0,Alumnus (Specialist),Українська,False,False,2020-06-23 12:37:49,university,False,False,1
32475,1,1.2,1,1.0,255.0,2013.0,Full-time,4.0,Alumnus (Specialist),False,0,0,2020-11-02 08:53:42,university,False,False,1
51744,1,28.4.1995,1,1.0,177.0,2017.0,Full-time,0.0,Alumnus (Bachelor's),Українська,0,0,2020-11-11 04:54:54,university,False,False,1
55455,2,,1,1.0,177.0,1999.0,,0.0,Alumnus (Master's),Українська,5,2,2020-07-22 11:49:21,university,False,False,1
36030,1,25.5,0,1.0,157.0,1985.0,Full-time,0.0,Alumnus (Master's),False,False,False,2020-09-25 04:00:37,university,False,False,1
67581,2,14.11.1985,0,1.0,253.0,2009.0,Distance Learning,1.0,Alumnus (Specialist),Українська,1,2,2020-02-15 00:30:11,work,2008,False,0
63450,2,23.10,1,1.0,68.0,2003.0,Full-time,0.0,Alumnus (Specialist),Українська,4,5,2020-12-27 21:27:12,university,False,False,0
85614,1,25.12.1993,0,1.0,159.0,2016.0,Distance Learning,4.0,Alumnus (Bachelor's),Українська;English;Deutsch;Español,6,2,2020-08-14 08:53:53,university,2015,2018,1
62686,2,14.5,0,1.0,16.0,2002.0,Distance Learning,0.0,Student (Specialist),Українська,0,0,2020-04-08 18:17:12,university,False,False,1
20094,2,23.3.1990,1,1.0,39.0,2012.0,Full-time,0.0,PhD,Українська,0,0,2020-06-14 07:52:52,university,False,False,0
92505,1,1.7,0,1.0,634.0,0.0,Full-time,0.0,Student (Specialist),Українська;English;Français;Deutsch,1,2,2020-11-10 03:52:17,work,2011,False,1
45812,1,19.7,0,1.0,124.0,2007.0,Full-time,0.0,Alumnus (Specialist),False,0,0,2020-09-23 10:58:56,,False,False,1
47976,2,15.9.1988,0,1.0,227.0,2010.0,Full-time,4.0,Alumnus (Specialist),Українська;English,1,0,2020-01-06 00:24:26,university,False,False,0
54141,2,30.9,1,1.0,36.0,0.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,2020-07-24 06:50:00,university,False,False,0
59115,2,29.4.1990,0,1.0,227.0,2012.0,Full-time,4.0,Alumnus (Specialist),Українська;English,6,2,2020-02-05 03:35:08,work,2007,False,0
63429,2,19.7.1984,0,1.0,618.0,2006.0,Full-time,1.0,Alumnus (Specialist),Українська;Русский,6,2,2020-11-05 16:49:51,work,False,False,1
94818,1,19.7.1993,1,1.0,546.0,2014.0,Full-time,4.0,Student (Specialist),False,0,0,2020-11-03 17:05:30,university,False,False,1
9641,2,6.7,0,1.0,138.0,2014.0,Distance Learning,4.0,Undergraduate applicant,Українська,False,2,2020-07-05 23:49:46,work,2007,False,0
31467,2,23.11.1987,1,1.0,235.0,2013.0,Distance Learning,4.0,Student (Specialist),False,1,2,2020-11-12 10:53:13,work,2009,False,0
34173,1,1.3,1,1.0,23.0,0.0,,0.0,Student (Bachelor's),False,0,0,2020-12-12 01:56:30,university,False,False,1
94525,2,,1,1.0,199.0,2014.0,Full-time,0.0,Student (Specialist),False,0,0,2020-08-15 13:45:27,university,False,False,0
77898,2,,0,1.0,203.0,1965.0,Full-time,4.0,Alumnus (Master's),Українська,False,False,2020-11-29 03:21:33,university,False,False,0
27931,1,,0,1.0,361.0,0.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-08-16 00:44:54,university,False,False,1
77603,2,15.2.1986,0,1.0,23.0,2008.0,Full-time,4.0,Student (Bachelor's),Українська,3,6,2020-03-22 20:05:36,work,2009,False,0
24460,2,15.11,0,1.0,165.0,0.0,Full-time,0.0,Alumnus (Bachelor's),Українська;English,False,False,2020-01-10 09:06:07,university,2013,False,0
26133,1,,1,1.0,332.0,2010.0,Full-time,0.0,Alumnus (Specialist),English,False,False,2020-03-05 19:43:57,university,False,False,1
86089,2,20.3.1991,1,1.0,523.0,0.0,Full-time,6.0,Undergraduate applicant,Українська;English,6,2,2020-12-03 09:46:11,,False,False,0
60005,2,,0,1.0,2193.0,2007.0,Full-time,4.0,Alumnus (Master's),Українська;Русский;English,0,0,2020-03-04 05:11:56,work,2016,False,1
47843,2,30.10.1992,0,1.0,313.0,2014.0,Full-time,4.0,Student (Specialist),Українська;English,6,2,2020-10-02 23:04:40,work,2014,False,1
65698,1,22.11,1,1.0,982.0,2006.0,Distance Learning,4.0,Alumnus (Bachelor's),Українська;Русский;Deutsch;English;Polski,False,False,2020-09-19 12:13:22,university,False,False,1
43404,2,20.4.1970,0,1.0,134.0,2002.0,Distance Learning,4.0,Alumnus (Specialist),Українська,False,False,2020-04-04 06:46:06,university,False,False,0
46539,2,21.11,0,1.0,152.0,0.0,Full-time,2.0,Student (Specialist),Українська,6,2,2020-12-13 08:08:29,university,False,False,0
96991,2,10.3.1987,1,1.0,4580.0,2008.0,Full-time,0.0,Alumnus (Master's),Українська;English;Русский;Polski,0,0,2020-10-30 07:22:10,work,2009,False,1
22785,2,12.10,1,1.0,44.0,2007.0,Full-time,2.0,Alumnus (Specialist),Українська;Русский,7,1,2020-10-17 17:18:23,work,2002,False,0
22400,1,17.11,1,1.0,342.0,2012.0,Distance Learning,1.0,Alumnus (Specialist),False,0,0,2020-09-02 08:20:37,university,False,False,1
19306,2,22.2.1990,1,1.0,163.0,2012.0,Full-time,1.0,Alumnus (Specialist),Українська,False,False,2020-08-18 12:03:23,university,False,False,1
3315,2,25.1,0,1.0,139.0,2011.0,Full-time,0.0,Alumnus (Specialist),Українська;Русский;English,0,0,2020-10-04 17:02:14,university,2008,2014,0
50230,2,16.8.1991,0,1.0,222.0,0.0,Full-time,4.0,Student (Master's),Українська,0,0,2020-04-13 03:12:25,work,2016,False,0
50656,2,17.7.1991,1,1.0,114.0,2014.0,Full-time,1.0,Alumnus (Specialist),Українська,5,2,2020-12-21 15:25:16,university,False,2013,1
67984,1,2.7,1,1.0,563.0,0.0,,0.0,Student (Master's),False,0,0,2020-03-31 08:26:23,work,2021,False,1
63452,1,31.7.1988,1,1.0,241.0,2010.0,Full-time,4.0,Alumnus (Specialist),Українська,0,6,2020-06-04 07:53:02,university,False,False,1
49809,2,,1,1.0,61.0,2015.0,Full-time,4.0,Student (Bachelor's),English;Українська,6,2,2020-05-17 09:56:28,work,2015,False,1
21760,2,2.12.1989,1,1.0,117.0,2015.0,Full-time,0.0,Student (Specialist),Українська;English;Français,False,False,2020-01-28 14:34:22,,False,False,0
25587,1,16.4.1987,0,1.0,176.0,2009.0,Full-time,0.0,Student (Specialist),False,False,False,2020-07-06 13:05:30,work,2006,False,0
73929,1,21.5.1993,1,1.0,33.0,2015.0,Full-time,1.0,Alumnus (Specialist),False,0,6,2020-07-20 15:57:23,university,False,False,0
28840,1,10.2.1988,0,1.0,169.0,2010.0,Distance Learning,4.0,Alumnus (Specialist),Українська,False,False,2020-10-04 15:00:21,work,2008,False,1
30181,1,6.7.1996,0,1.0,14773.0,2010.0,Distance Learning,0.0,Student (Master's),Українська,7,2,2020-12-07 15:56:33,work,False,False,0
22778,2,23.4.1988,0,1.0,99.0,2009.0,Distance Learning,1.0,Alumnus (Specialist),Українська,0,0,2020-09-08 13:18:41,university,False,False,0
3888,2,7.6,0,1.0,972.0,2012.0,Full-time,0.0,Alumnus (Specialist),Українська,7,1,2020-02-23 02:28:10,university,False,False,0
28820,1,11.6,1,1.0,415.0,2016.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-07-14 14:28:13,,False,False,1
64778,1,,0,1.0,772.0,2010.0,Full-time,4.0,Student (Specialist),Українська,6,2,2020-09-11 07:09:04,work,2010,False,1
51200,2,25.2,0,1.0,64.0,2010.0,Full-time,4.0,Alumnus (Bachelor's),Українська,0,0,2020-09-26 03:12:15,university,False,False,0
29425,2,15.6,0,1.0,183.0,2009.0,Distance Learning,4.0,Alumnus (Specialist),Українська,False,False,2020-02-05 21:46:47,university,False,False,0
25532,2,21.4.1973,1,1.0,1.0,0.0,Distance Learning,4.0,Alumnus (Bachelor's),Українська,0,0,2020-09-09 03:57:07,university,False,False,1
67218,1,16.4.1993,0,1.0,423.0,2016.0,Distance Learning,0.0,Student (Master's),English;Українська;Русский,0,0,2020-03-25 18:33:38,university,False,False,1
76910,2,27.4.1991,1,1.0,45.0,2015.0,,0.0,Student (Specialist),Українська;English,False,False,2020-04-27 03:59:10,university,False,False,0
96189,1,31.10.1986,1,1.0,42.0,2008.0,Full-time,0.0,Alumnus (Specialist),False,False,False,2020-07-06 16:23:24,university,False,False,1
79328,2,6.4.1989,1,1.0,140.0,2011.0,Full-time,1.0,Alumnus (Specialist),Українська,0,0,2020-05-27 00:19:48,university,False,False,0
94074,1,22.9,0,1.0,319.0,2016.0,Full-time,0.0,Student (Bachelor's),Українська;English;Français;Lingua Latina,1,2,2020-02-12 19:29:01,university,False,False,1
97126,1,19.6,1,1.0,524.0,2005.0,Distance Learning,0.0,Alumnus (Bachelor's),Українська,0,0,2020-07-04 19:36:39,work,2017,False,0
5619,2,,1,1.0,4417.0,0.0,Full-time,0.0,PhD,Українська;English;Türkçe;Башҡортса;Татарча,5,2,2020-08-27 04:27:49,work,2009,False,1
78963,2,20.1.1989,0,1.0,402.0,2011.0,Full-time,0.0,Student (Specialist),False,1,1,2020-09-27 15:47:17,work,2018,False,1
68048,1,4.11,0,1.0,1654.0,2011.0,,0.0,Alumnus (Specialist),False,False,False,2020-03-11 00:16:58,university,False,False,1
15177,2,17.4,1,1.0,109.0,2012.0,Distance Learning,0.0,PhD,Українська,0,0,2020-08-06 04:24:18,university,2006,False,0
80179,2,14.12.1990,0,1.0,48.0,2015.0,Distance Learning,4.0,Student (Specialist),False,False,False,2020-06-11 18:09:17,university,False,False,0
26352,2,,1,1.0,213.0,2012.0,Full-time,0.0,Student (Specialist),Українська,0,0,2020-09-03 13:29:39,university,2007,2012,0
54338,1,26.7,1,1.0,182.0,2004.0,Full-time,4.0,Alumnus (Specialist),False,False,False,2020-11-07 02:11:06,university,False,False,1
74953,2,20.3.1967,0,1.0,422.0,1993.0,Full-time,0.0,Alumnus (Master's),Українська,7,2,2020-08-04 21:23:04,work,1984,False,1
14583,2,,0,1.0,7.0,2013.0,Full-time,0.0,Student (Specialist),Українська;Русский;English,6,1,2020-10-14 23:47:59,university,False,False,0
24847,2,21.5.1988,1,1.0,264.0,2010.0,Full-time,1.0,Student (Bachelor's),False,False,False,2020-08-05 19:30:22,university,False,False,0
95437,1,25.1,1,1.0,196.0,2014.0,Full-time,7.0,Alumnus (Bachelor's),False,6,1,2020-02-29 18:12:47,work,2014,False,1
67539,2,14.11.1983,1,1.0,264.0,2011.0,Full-time,5.0,Alumnus (Specialist),Українська,False,False,2020-07-09 08:17:15,work,2003,False,0
17197,2,,1,1.0,75.0,2001.0,Distance Learning,0.0,Alumnus (Bachelor's),Українська,False,False,2020-05-31 09:09:26,university,False,False,0
64372,2,,1,1.0,108.0,2014.0,Distance Learning,6.0,Student (Bachelor's),Українська,0,0,2020-07-21 06:03:25,university,False,False,0
20709,2,25.6.1987,0,1.0,72.0,2011.0,Distance Learning,4.0,Alumnus (Specialist),False,1,2,2020-06-16 03:08:48,university,False,False,0
53836,1,24.10.1991,1,1.0,313.0,2013.0,Full-time,1.0,Student (Master's),False,False,False,2020-08-18 20:40:46,university,False,False,1
82095,2,17.11.2006,0,1.0,104.0,2001.0,Distance Learning,4.0,Alumnus (Specialist),Українська,1,2,2020-04-19 00:37:24,university,False,False,0
58161,1,14.12,1,1.0,378.0,2009.0,Distance Learning,0.0,Alumnus (Specialist),Українська,0,0,2020-03-30 19:29:31,university,False,False,1
9764,2,3.9,0,1.0,100.0,0.0,Full-time,6.0,Alumnus (Specialist),Українська,5,2,2020-01-31 14:19:12,work,1998,False,1
23450,2,24.11.1983,1,1.0,340.0,2006.0,Full-time,7.0,Alumnus (Specialist),Українська;English,0,0,2020-04-08 21:50:59,university,False,False,0
8923,1,8.7,1,1.0,214.0,2009.0,Full-time,0.0,Alumnus (Specialist),Українська;English;Español,False,False,2020-03-04 08:09:39,university,False,False,1
75206,2,2.2.1988,0,1.0,268.0,2013.0,Distance Learning,0.0,Student (Specialist),Українська,6,2,2020-04-25 00:19:46,work,2011,False,0
77710,1,25.7.1991,0,1.0,311.0,2014.0,Full-time,0.0,Alumnus (Specialist),Українська;Español;Українська;English,1,0,2020-09-27 22:35:41,university,False,False,1
84887,1,20.2.1993,0,1.0,1509.0,2015.0,Full-time,0.0,Alumnus (Specialist),False,1,1,2020-12-25 08:45:17,work,2011,False,1
35412,1,29.3,0,1.0,147.0,2015.0,Full-time,0.0,Alumnus (Master's),Українська;English;Deutsch;Français,0,0,2020-08-28 20:27:34,university,2013,2015,1
40401,2,5.2,0,1.0,133.0,2019.0,Full-time,0.0,Alumnus (Bachelor's),Українська,0,0,2020-11-29 02:42:50,work,False,False,1
89916,2,,0,1.0,95.0,2014.0,Full-time,0.0,Alumnus (Specialist),False,0,0,2020-10-08 21:54:14,university,False,False,0
53727,1,15.12,0,1.0,72.0,2005.0,,0.0,Alumnus (Master's),False,False,False,2020-12-03 09:19:57,university,False,False,1
42811,1,9.2.1993,1,1.0,285.0,0.0,Full-time,7.0,Student (Specialist),Українська,1,1,2020-12-19 12:52:48,university,False,False,1
89367,1,3.7.1985,0,1.0,74.0,2007.0,Full-time,0.0,Alumnus (Specialist),Українська,False,False,2020-11-02 03:46:12,university,False,False,1
96978,2,27.5,1,1.0,24.0,2012.0,Full-time,0.0,Student (Specialist),False,0,0,2020-06-22 10:41:29,university,False,False,1
49983,1,6.4,1,1.0,237.0,0.0,,0.0,Student (Bachelor's),False,0,0,2020-05-28 07:05:42,university,False,False,1
20048,1,19.3,1,1.0,763.0,0.0,Full-time,4.0,Alumnus (Bachelor's),Українська,6,2,2020-06-15 08:13:46,work,2017,False,1
39156,2,16.1.1981,0,1.0,313.0,2008.0,Distance Learning,4.0,Student (Specialist),Українська,0,0,2020-07-14 19:36:36,university,False,False,0
99205,1,4.2.1988,1,1.0,1132.0,0.0,Full-time,1.0,Student (Specialist),Українська,False,False,2020-11-16 03:18:39,university,False,False,0
2847,1,,1,1.0,96.0,2018.0,,0.0,Alumnus (Bachelor's),False,0,6,2020-01-09 09:25:06,work,False,False,1
79412,2,16.4,0,1.0,393.0,2020.0,Distance Learning,1.0,Alumnus (Bachelor's),Українська;English,0,0,2020-02-26 13:55:33,work,2007,False,0
8977,2,26.4,0,1.0,470.0,2013.0,,3.0,Alumnus (Bachelor's),Українська;Башҡортса;English,6,5,2020-08-05 23:34:49,work,2017,False,0
87801,1,19.5.1990,0,1.0,389.0,2012.0,,0.0,Alumnus (Bachelor's),Українська,False,False,2020-05-21 07:26:34,work,False,False,1
78005,1,24.2.1988,0,1.0,171.0,2014.0,Distance Learning,1.0,Student (Specialist),Українська,0,0,2020-04-30 20:47:22,work,2014,False,1
57064,2,2.4,0,1.0,115.0,2013.0,Distance Learning,4.0,Student (Specialist),Українська,False,False,2020-03-28 19:53:54,university,False,False,0
36307,1,19.5.1975,0,1.0,219.0,1997.0,Full-time,4.0,Alumnus (Master's),Українська,6,2,2020-05-11 18:18:02,university,False,False,1
71807,1,11.6.1968,0,1.0,1241.0,1990.0,Full-time,1.0,Alumnus (Specialist),Українська;English;Deutsch;עברית,6,6,2020-03-23 18:03:16,university,1990,2020,1
61838,2,3.9.1989,1,1.0,301.0,2012.0,Full-time,6.0,Student (Bachelor's),Українська;Română,6,5,2020-10-19 17:50:18,university,2009,2013,0
53705,2,9.8,0,1.0,8712.0,2006.0,Distance Learning,6.0,Undergraduate applicant,Українська;Русский,1,2,2020-07-11 16:20:15,university,False,False,0
94567,1,14.2.1993,1,1.0,481.0,2015.0,Full-time,1.0,Alumnus (Master's),Українська;Русский;English;Հայերեն,0,0,2020-12-22 19:02:46,university,False,False,1
76894,1,1.2.1988,1,1.0,714.0,2010.0,Full-time,2.0,Alumnus (Specialist),False,False,False,2020-07-21 13:58:43,university,2010,False,1
15019,1,10.5,0,1.0,1071.0,2009.0,Full-time,0.0,Alumnus (Specialist),Українська,6,1,2020-08-10 19:00:56,work,False,False,1
39883,2,25.9.1991,1,1.0,29.0,2013.0,Full-time,1.0,Student (Bachelor's),Українська,False,False,2020-03-06 03:09:46,university,2008,2009,1
93061,1,9.6.1982,1,1.0,109.0,2004.0,Full-time,0.0,Alumnus (Bachelor's),Українська,1,2,2020-09-02 01:20:14,university,False,False,1
44110,1,15.6.1995,0,1.0,974.0,2018.0,Full-time,0.0,Alumnus (Bachelor's),Українська;English;汉语,6,6,2020-07-15 12:09:38,university,False,False,1
18664,2,26.1.1993,0,1.0,189.0,0.0,Full-time,4.0,Alumnus (Master's),False,0,0,2020-12-11 22:44:01,,False,False,0
56748,2,,1,1.0,134.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),Українська,False,False,2020-01-07 21:19:36,university,False,False,0
31352,1,20.12.1986,1,1.0,729.0,2009.0,Full-time,4.0,Student (Bachelor's),Українська;English;Русский,False,False,2020-10-13 16:47:13,university,False,False,1
34147,2,,0,1.0,112.0,2009.0,Part-time,0.0,Alumnus (Specialist),False,0,0,2020-03-29 01:58:40,work,2003,False,0
60303,2,30.4,0,1.0,103.0,2010.0,Full-time,0.0,Alumnus (Specialist),Українська;Ирон,1,2,2020-11-03 15:54:50,university,False,False,1
17356,2,2.12.1989,0,1.0,949.0,2012.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-09-05 06:48:44,work,False,False,0
49459,2,,1,1.0,224.0,2017.0,Full-time,0.0,Student (Specialist),False,1,2,2020-03-01 00:20:08,university,False,False,0
12733,2,22.7.1991,0,1.0,936.0,2013.0,Full-time,4.0,Student (Master's),Українська,False,False,2020-12-10 09:03:45,work,2016,False,0
86028,2,16.10,1,1.0,35.0,2013.0,Full-time,4.0,Student (Specialist),Українська,0,0,2020-10-28 05:28:36,university,False,False,1
65029,2,18.10,0,1.0,1138.0,2009.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,2020-08-15 01:36:58,university,False,False,1
28534,1,2.6,0,1.0,621.0,2020.0,Full-time,0.0,Student (Master's),Українська;English;Deutsch,6,5,2020-07-17 12:53:55,university,False,False,1
53302,1,5.4,0,1.0,315.0,2018.0,Full-time,0.0,Student (Specialist),False,0,0,2020-06-30 05:28:11,university,False,False,1
43334,1,11.3.1991,1,1.0,184.0,2014.0,Full-time,0.0,Alumnus (Specialist),False,False,False,2020-10-19 04:56:04,university,False,False,1
95758,1,3.4.1990,0,1.0,421.0,2012.0,Full-time,4.0,Student (Bachelor's),False,False,False,2020-04-28 21:23:57,university,False,False,1
20501,2,30.1,0,1.0,5299.0,2018.0,Distance Learning,0.0,Student (Specialist),Українська;English;Deutsch,6,1,2020-06-24 08:28:48,work,2013,False,1
89802,2,,0,1.0,604.0,2011.0,Full-time,4.0,Alumnus (Specialist),Українська;English,0,0,2020-10-05 15:59:00,university,False,False,0
79107,2,8.3,1,1.0,155.0,2011.0,Full-time,0.0,Student (Specialist),Українська,0,0,2020-10-11 02:49:15,university,False,False,0
5554,2,6.6,1,1.0,23.0,2007.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-05-12 06:07:24,university,False,False,0
89850,1,24.7,1,1.0,283.0,2013.0,Full-time,0.0,Alumnus (Master's),Українська,0,0,2020-04-16 09:02:21,university,False,False,1
9056,2,21.12,1,1.0,422.0,2014.0,Distance Learning,4.0,Student (Bachelor's),Українська;English;Татарча,2,2,2020-03-23 13:45:15,work,2014,False,0
84195,2,5.12.1984,0,1.0,145.0,2010.0,Distance Learning,4.0,Student (Specialist),False,0,6,2020-10-12 11:27:24,university,False,False,0
55904,2,6.11.1989,1,1.0,120.0,2014.0,Distance Learning,4.0,Alumnus (Specialist),Українська,5,1,2020-06-08 08:19:40,university,2010,False,0
11797,2,9.4,0,1.0,67.0,2007.0,Full-time,4.0,Student (Specialist),Українська,1,0,2020-07-06 13:04:03,university,False,False,0
58158,2,8.8.1990,1,1.0,89.0,2012.0,Full-time,1.0,Student (Master's),Українська;Русский;English;Deutsch,6,6,2020-07-20 18:48:57,university,False,False,0
76547,2,14.7.1976,1,1.0,932.0,1999.0,Full-time,1.0,Alumnus (Specialist),Українська;English;Deutsch;Українська,6,2,2020-01-12 08:10:46,work,2004,False,1
15988,1,28.4,1,1.0,685.0,0.0,Full-time,0.0,Student (Specialist),Українська;English,0,0,2020-06-23 05:03:06,university,False,False,1
96929,2,24.11.1983,0,1.0,133.0,2006.0,Full-time,4.0,Alumnus (Specialist),Українська,1,6,2020-05-22 05:04:09,work,2006,False,0
2689,1,10.8.2000,0,1.0,504.0,2022.0,Full-time,0.0,Student (Bachelor's),Українська;English;Français;Italiano;Español,5,2,2020-12-31 06:50:16,work,2019,False,1
69728,1,30.5.1979,0,1.0,217.0,2001.0,Full-time,1.0,Alumnus (Specialist),Українська,0,0,2020-09-04 18:17:35,work,False,False,1
59716,2,5.9.1988,0,1.0,303.0,2012.0,Full-time,7.0,Student (Specialist),Українська,6,2,2020-07-20 20:13:08,university,2007,2019,0
88751,1,14.8,1,1.0,96.0,2001.0,Distance Learning,0.0,Alumnus (Bachelor's),False,0,0,2020-09-03 18:07:47,university,False,False,1
20331,2,19.9,0,1.0,0.0,2016.0,Full-time,4.0,Student (Specialist),False,0,0,2020-12-08 17:12:38,university,False,False,0
42522,1,13.8,0,1.0,2.0,2013.0,Full-time,0.0,Alumnus (Specialist),False,0,0,2020-10-11 17:36:57,work,False,False,1
41717,2,1.6,0,1.0,54.0,2004.0,Distance Learning,0.0,Alumnus (Specialist),Українська,0,0,2020-03-18 21:35:19,university,False,False,1
24768,1,17.7,0,1.0,809.0,2000.0,Full-time,0.0,Alumnus (Specialist),Українська,1,0,2020-04-08 07:04:01,university,False,False,1
47786,1,24.4.1984,0,1.0,1349.0,2006.0,Full-time,4.0,Alumnus (Master's),Українська,6,2,2020-04-09 08:38:43,university,False,False,1
85414,2,1.6.1987,0,1.0,38.0,2008.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,2020-08-06 01:36:57,work,2009,False,0
1293,2,7.9,0,1.0,168.0,2009.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,2020-03-02 08:21:25,university,False,False,0
80288,2,24.1,1,1.0,129.0,0.0,,0.0,Student (Specialist),Українська;English,0,0,2020-02-22 21:58:10,university,False,False,1
21080,2,2.8.1990,1,1.0,305.0,0.0,Full-time,0.0,Student (Specialist),Українська,0,0,2020-05-10 04:45:59,university,False,False,0
11178,2,21.11.1979,0,1.0,2.0,2004.0,Distance Learning,0.0,Alumnus (Bachelor's),False,0,0,2020-04-07 15:56:34,work,2007,False,0
97761,1,22.2,1,1.0,931.0,2012.0,Full-time,0.0,Student (Specialist),False,0,0,2020-09-02 05:39:11,university,False,False,1
58012,2,,0,1.0,41.0,2004.0,Full-time,4.0,Candidate of Sciences,Українська,0,0,2020-03-12 05:56:59,work,2007,False,1
27696,1,29.7,0,1.0,328.0,2018.0,,1.0,Alumnus (Bachelor's),Українська,1,0,2020-10-06 04:29:05,university,2015,2019,1
9606,2,,1,1.0,340.0,2015.0,Full-time,4.0,Student (Specialist),Українська,0,0,2020-06-19 12:57:40,university,2017,2018,0
